128,16,16,0.818723453,0.818887108
256,16,16,1.638007133,1.638587112
512,16,16,3.347731192,3.349795885
1024,16,16,6.766787615,6.774070655
2048,16,16,16.756554685,16.782518394
4096,16,16,57.618415491,57.717717263
16,0,17,1.3322e-05,4.872e-05
32,0,17,9.5089e-05,0.000135194
64,0,17,0.000710521,0.000769302
128,0,17,0.005586033,0.005718142
256,0,17,0.043838296,0.044263499
512,0,17,0.343811387,0.345651118
1024,0,17,2.736679664,2.743600319
2048,0,17,21.842313764,21.866778268
4096,0,17,175.712349336,175.810704826
16,4,17,0.000141599,0.000179403
32,4,17,0.000278449,0.000319678
64,4,17,0.000627526,0.000688682
128,4,17,0.002874398,0.003009078
256,4,17,0.018950547,0.019385976
512,4,17,0.126318827,0.128038661
1024,4,17,0.972732846,0.979384853
2048,4,17,7.663966373,7.688960288
4096,4,17,62.242590989,62.340889112
16,8,17,0.000254711,0.000292762
32,8,17,0.000386798,0.000442056
64,8,17,0.000835908,0.000899059
128,8,17,0.003213473,0.003355892
256,8,17,0.02279242,0.023231307
512,8,17,0.073471848,0.075164468
1024,8,17,0.569391481,0.576198225
2048,8,17,4.246603801,4.271291055
4096,8,17,34.163070884,34.261661979
16,12,17,0.000353919,0.000391914
32,12,17,0.00052017,0.000561799
64,12,17,0.001075999,0.001137591
128,12,17,0.002536578,0.002678376
256,12,17,0.021896305,0.022351168
512,12,17,0.061708066,0.063481268
1024,12,17,0.397455396,0.404045878
2048,12,17,2.991246365,3.016236274
4096,12,17,23.631729189,23.729893895
16,16,17,0.096740948,0.096778395
32,16,17,0.199007641,0.199063589
64,16,17,0.395546262,0.395621122
128,16,17,0.800083374,0.800256278
256,16,17,1.612089757,1.612645415
512,16,17,3.281458428,3.28364933
1024,16,17,6.92305009,6.930558486
2048,16,17,16.96609099,16.992288103
4096,16,17,57.70119571,57.804358231
16,0,18,1.3353e-05,5.9993e-05
32,0,18,0.000101381,0.000141602
64,0,18,0.000727083,0.000786525
128,0,18,0.005676284,0.005809373
256,0,18,0.043623867,0.04405336
512,0,18,0.34430988,0.346091319
1024,0,18,2.737967039,2.744561998
2048,0,18,21.846842373,21.871777624
4096,0,18,176.035975931,176.13481787
16,4,18,0.000262496,0.000345824
32,4,18,0.000375341,0.000433106
64,4,18,0.001167309,0.001313112
128,4,18,0.005360602,0.005566927
256,4,18,0.033761986,0.034667968
512,4,18,0.160370276,0.162721846
1024,4,18,1.015424203,1.023755504
2048,4,18,7.238213614,7.263430347
4096,4,18,62.55787663,62.657113699
16,8,18,0.000262825,0.00031136
32,8,18,0.000424381,0.000470755
64,8,18,0.00100858,0.001078687
128,8,18,0.003133543,0.003377813
256,8,18,0.024817759,0.025300009
512,8,18,0.084909063,0.087378045
1024,8,18,0.607860851,0.614447113
2048,8,18,4.061628954,4.086949642
4096,8,18,31.919925266,32.020591434
16,12,18,0.000364722,0.000405587
32,12,18,0.000611945,0.000657045
64,12,18,0.001096858,0.001165138
128,12,18,0.002784365,0.002923997
256,12,18,0.024999131,0.025478362
512,12,18,0.069839153,0.071718339
1024,12,18,0.418145494,0.424688584
2048,12,18,2.896175115,2.921648313
4096,12,18,22.976694265,23.113819066
16,16,18,0.000490794,0.000533211
32,16,18,0.000738421,0.000783179
64,16,18,0.016395784,0.016466482
128,16,18,0.004819702,0.004967918
256,16,18,0.028284152,0.028804493
512,16,18,0.071153086,0.072996977
1024,16,18,0.470740244,0.477634404
2048,16,18,2.350587706,2.376265257
4096,16,18,17.946220488,18.045643027
16,0,19,1.3325e-05,5.2945e-05
32,0,19,9.5451e-05,0.000149761
64,0,19,0.000710928,0.000779555
128,0,19,0.005585015,0.005735431
256,0,19,0.043386926,0.04389061
512,0,19,0.343917265,0.345758973
1024,0,19,2.735579117,2.74239199
2048,0,19,21.954236011,21.992032828
4096,0,19,176.875522483,177.026951557
16,4,19,0.000175951,0.000216909
32,4,19,0.00044925,0.000538683
64,4,19,0.001113703,0.001184139
128,4,19,0.005655981,0.005959731
256,4,19,0.036006349,0.036492346
512,4,19,0.162786401,0.165587346
1024,4,19,1.035834113,1.042328842
2048,4,19,7.240929833,7.266323929
4096,4,19,58.212005934,58.311538085
16,8,19,0.000297777,0.00033752
32,8,19,0.000503298,0.00054926
64,8,19,0.001168103,0.001239163
128,8,19,0.004090487,0.0042501
256,8,19,0.018999147,0.019451899
512,8,19,0.073152766,0.074987527
1024,8,19,0.563813129,0.570365271
2048,8,19,4.02055899,4.046114541
4096,8,19,32.025974811,32.125411998
16,12,19,0.000380656,0.000420084
32,12,19,0.00054959,0.000633749
64,12,19,0.001105778,0.001173509
128,12,19,0.005110455,0.005254712
256,12,19,0.020419925,0.020883498
512,12,19,0.068157763,0.069990508
1024,12,19,0.391460254,0.398344264
2048,12,19,2.894455188,2.919977964
4096,12,19,22.843568702,22.943119337
16,16,19,0.000449293,0.000489732
32,16,19,0.000712588,0.000756989
64,16,19,0.001445035,0.001512874
128,16,19,0.006623986,0.006765918
256,16,19,0.028384178,0.028853142
512,16,19,0.072032101,0.073817068
1024,16,19,0.484705453,0.491697334
2048,16,19,2.350993381,2.376372206
4096,16,19,18.076744827,18.176211463
16,0,20,1.3361e-05,5.18e-05
32,0,20,9.5495e-05,0.00013688
64,0,20,0.000709944,0.000779551
128,0,20,0.005576701,0.005723253
256,0,20,0.043507648,0.043993174
512,0,20,0.363415554,0.365230238
1024,0,20,2.869728324,2.87693132
2048,0,20,21.843436306,21.868995448
4096,0,20,176.681681527,176.828390101
16,4,20,0.000180473,0.000221504
32,4,20,0.000424021,0.000528787
64,4,20,0.001096427,0.001164284
128,4,20,0.005512237,0.005819224
256,4,20,0.031917449,0.032415768
512,4,20,0.160376076,0.163199828
1024,4,20,1.061901755,1.068691938
2048,4,20,7.236611908,7.261911721
4096,4,20,62.282841649,62.382752813
16,8,20,0.000259158,0.000297612
32,8,20,0.000517247,0.000627973
64,8,20,0.00131368,0.001382813
128,8,20,0.003739602,0.004068762
256,8,20,0.02800594,0.028511563
512,8,20,0.106463451,0.109678639
1024,8,20,0.636717621,0.643481195
2048,8,20,4.019778416,4.045572878
4096,8,20,32.689526663,32.788772749
16,12,20,0.000374495,0.000415608
32,12,20,0.000552381,0.000609189
64,12,20,0.001110723,0.001197372
128,12,20,0.004500743,0.004657544
256,12,20,0.024862973,0.025479971
512,12,20,0.069783351,0.071627489
1024,12,20,0.383790745,0.391094728
2048,12,20,2.894753879,2.919992623
4096,12,20,22.883816451,22.984092879
16,16,20,0.000439804,0.000505782
32,16,20,0.000789675,0.000833375
64,16,20,0.001737821,0.001805346
128,16,20,0.005541213,0.005691132
256,16,20,0.026799617,0.0272628
512,16,20,0.071331829,0.073151211
1024,16,20,0.489439018,0.496482851
2048,16,20,2.359967882,2.385241968
4096,16,20,18.066031481,18.166222095
16,0,21,1.3379e-05,5.1517e-05
32,0,21,9.5486e-05,0.000144171
64,0,21,0.000712043,0.00077811
128,0,21,0.005586704,0.005736789
256,0,21,0.043587981,0.044070232
512,0,21,0.34430101,0.346152656
1024,0,21,2.74642643,2.755797586
2048,0,21,21.925551008,21.960158347
4096,0,21,176.789075743,176.936100743
16,4,21,0.000182513,0.00022403
32,4,21,0.000477624,0.000580133
64,4,21,0.001154368,0.001221905
128,4,21,0.005300991,0.005622852
256,4,21,0.033638734,0.034132901
512,4,21,0.161129911,0.164072038
1024,4,21,1.033903851,1.040801097
2048,4,21,7.233310183,7.258804324
4096,4,21,61.465233856,61.564851587
16,8,21,0.000303571,0.000348877
32,8,21,0.000431362,0.000475921
64,8,21,0.000936178,0.001003865
128,8,21,0.003356911,0.003506616
256,8,21,0.021055444,0.021524407
512,8,21,0.074976239,0.076802777
1024,8,21,0.56604898,0.573224369
2048,8,21,4.017796309,4.043023716
4096,8,21,31.990836598,32.090829351
16,12,21,0.000389902,0.000430216
32,12,21,0.000599752,0.000642563
64,12,21,0.001128187,0.001195003
128,12,21,0.006328812,0.006473992
256,12,21,0.018906335,0.019382095
512,12,21,0.066719831,0.068582757
1024,12,21,0.39309971,0.400298028
2048,12,21,2.896110966,2.921329118
4096,12,21,22.91940644,23.0203871
16,16,21,0.000452332,0.000492418
32,16,21,0.001328154,0.001373578
64,16,21,0.008988203,0.009050471
128,16,21,0.004705596,0.004865818
256,16,21,0.025256331,0.025720113
512,16,21,0.06866322,0.07047306
1024,16,21,0.503065455,0.509725032
2048,16,21,2.355323559,2.381038387
4096,16,21,18.000140376,18.098933818
16,0,22,2.4296e-05,8.3207e-05
32,0,22,9.5463e-05,0.000138467
64,0,22,0.000739097,0.000840101
128,0,22,0.005621341,0.005768439
256,0,22,0.045801089,0.046391439
512,0,22,0.344127094,0.345994788
1024,0,22,2.736169339,2.742636873
2048,0,22,21.852620344,21.883525149
4096,0,22,176.437451111,176.590329394
16,4,22,0.000190076,0.000230976
32,4,22,0.000423087,0.00052609
64,4,22,0.001069612,0.001138426
128,4,22,0.005401593,0.005726423
256,4,22,0.036163584,0.036649656
512,4,22,0.159772072,0.162630838
1024,4,22,1.020163831,1.027152495
2048,4,22,7.23677922,7.262244171
4096,4,22,58.547796058,58.647148916
16,8,22,0.000269699,0.000309912
32,8,22,0.000504712,0.000547187
64,8,22,0.000945407,0.001019222
128,8,22,0.003801543,0.003955646
256,8,22,0.019201603,0.01969563
512,8,22,0.083570379,0.085388479
1024,8,22,0.571581291,0.578209493
2048,8,22,4.021299207,4.047172795
4096,8,22,31.939886118,32.04002689
16,12,22,0.000355852,0.000395812
32,12,22,0.000536268,0.000580117
64,12,22,0.001115991,0.001182448
128,12,22,0.003741994,0.003898767
256,12,22,0.01976973,0.020257221
512,12,22,0.06987553,0.071692756
1024,12,22,0.390297684,0.397108941
2048,12,22,2.89809337,2.923432345
4096,12,22,22.835566703,22.935549469
16,16,22,0.000468344,0.000508403
32,16,22,0.000726024,0.000785512
64,16,22,0.00124501,0.001315568
128,16,22,0.003330495,0.003472873
256,16,22,0.027780384,0.028251785
512,16,22,0.069544775,0.071381074
1024,16,22,0.468108919,0.475225697
2048,16,22,2.360349502,2.385806917
4096,16,22,18.146916262,18.247083515
16,0,23,1.4194e-05,6.2547e-05
32,0,23,9.5507e-05,0.000149681
64,0,23,0.000705412,0.000770867
128,0,23,0.005620286,0.005784289
256,0,23,0.04339261,0.043867245
512,0,23,0.344369541,0.34622592
1024,0,23,2.735959398,2.742488819
2048,0,23,21.901570227,21.934268648
4096,0,23,176.566180014,176.712839971
16,4,23,0.000209386,0.000250967
32,4,23,0.000358126,0.000432779
64,4,23,0.000986221,0.001054438
128,4,23,0.004925093,0.00514511
256,4,23,0.03355091,0.034041938
512,4,23,0.157727506,0.160066474
1024,4,23,1.010852862,1.017890332
2048,4,23,7.449089956,7.474545514
4096,4,23,61.167290062,61.266961046
16,8,23,0.00025673,0.000296848
32,8,23,0.000443789,0.00051314
64,8,23,0.000845336,0.000912733
128,8,23,0.003600905,0.003747316
256,8,23,0.023818672,0.024289031
512,8,23,0.076728328,0.078566233
1024,8,23,0.57483878,0.581535364
2048,8,23,4.103792071,4.128995973
4096,8,23,32.373139367,32.472660453
16,12,23,0.000390697,0.000433072
32,12,23,0.000528323,0.000572765
64,12,23,0.001108207,0.001175478
128,12,23,0.006658053,0.006809211
256,12,23,0.023948132,0.024449473
512,12,23,0.063740146,0.065583022
1024,12,23,0.389678995,0.396478718
2048,12,23,2.895598761,2.920937303
4096,12,23,22.859634472,22.960256348
16,16,23,0.000442112,0.000482665
32,16,23,0.0007117,0.00075596
64,16,23,0.001589442,0.001656155
128,16,23,0.005317258,0.005457395
256,16,23,0.0238734,0.024342421
512,16,23,0.070401847,0.072293594
1024,16,23,0.491543668,0.498304383
2048,16,23,2.377117494,2.402547387
4096,16,23,18.203772533,18.304236732
16,0,24,1.3371e-05,5.1065e-05
32,0,24,9.5578e-05,0.000138169
64,0,24,0.000704447,0.000769293
128,0,24,0.005541553,0.005689392
256,0,24,0.043807623,0.044290618
512,0,24,0.343878138,0.345729545
1024,0,24,2.736318547,2.743099812
2048,0,24,21.847403399,21.873005326
4096,0,24,176.884611787,177.028590306
16,4,24,0.000177177,0.000217967
32,4,24,0.000501091,0.000602698
64,4,24,0.00106482,0.001132663
128,4,24,0.005151414,0.005480993
256,4,24,0.032546781,0.033033414
512,4,24,0.157565083,0.16048015
1024,4,24,1.019477293,1.026406257
2048,4,24,7.237228816,7.262527971
4096,4,24,58.153973857,58.254351515
16,8,24,0.000264714,0.000304177
32,8,24,0.000411521,0.000454725
64,8,24,0.000983596,0.001050544
128,8,24,0.002941022,0.003087102
256,8,24,0.024317025,0.024790753
512,8,24,0.074335671,0.076164183
1024,8,24,0.562138772,0.56892247
2048,8,24,4.023272235,4.048603543
4096,8,24,32.264534314,32.365102107
16,12,24,0.000358303,0.000406959
32,12,24,0.000560621,0.000605966
64,12,24,0.001133524,0.001201512
128,12,24,0.004912052,0.005072792
256,12,24,0.021825723,0.022316109
512,12,24,0.064339607,0.066230496
1024,12,24,0.391218383,0.397946863
2048,12,24,2.896325699,2.921643322
4096,12,24,23.421570346,23.521595328
16,16,24,0.000408723,0.000449186
32,16,24,0.000822276,0.000867475
64,16,24,0.001621984,0.001689369
128,16,24,0.004257877,0.004408025
256,16,24,0.02820662,0.028682383
512,16,24,0.070617509,0.072483156
1024,16,24,0.452650042,0.459773474
2048,16,24,2.360784987,2.386148574
4096,16,24,18.149100318,18.248856243
16,0,25,1.3338e-05,5.1059e-05
32,0,25,9.5083e-05,0.000137477
64,0,25,0.000705177,0.000766545
128,0,25,0.005575317,0.005721042
256,0,25,0.043477502,0.04398282
512,0,25,0.344352724,0.346111341
1024,0,25,2.849314561,2.855834712
2048,0,25,21.838493586,21.866461316
4096,0,25,176.035540075,176.181703093
16,4,25,0.000180213,0.000232733
32,4,25,0.000287881,0.000332521
64,4,25,0.000639227,0.000701158
128,4,25,0.002736031,0.002888106
256,4,25,0.024905984,0.025368591
512,4,25,0.124770962,0.126518147
1024,4,25,0.971052701,0.978009523
2048,4,25,7.665414559,7.690399682
4096,4,25,61.614807602,61.713968975
16,8,25,0.000309049,0.000350756
32,8,25,0.000399479,0.000445487
64,8,25,0.000869793,0.000937358
128,8,25,0.002553546,0.002698767
256,8,25,0.019538009,0.020028953
512,8,25,0.076168405,0.078022596
1024,8,25,0.564440081,0.571497444
2048,8,25,4.022988409,4.048256274
4096,8,25,32.133177602,32.232923753
16,12,25,0.00039177,0.000443729
32,12,25,0.000631194,0.000676034
64,12,25,0.001943569,0.002010385
128,12,25,0.005628572,0.005772925
256,12,25,0.017554392,0.018068828
512,12,25,0.068564391,0.070419676
1024,12,25,0.402057114,0.408356825
2048,12,25,2.899483063,2.925280033
4096,12,25,23.219164314,23.318229421
16,16,25,0.000437339,0.000479433
32,16,25,0.000697348,0.000747137
64,16,25,0.001877994,0.001941299
128,16,25,0.005433321,0.005584825
256,16,25,0.024989856,0.025467144
512,16,25,0.068608212,0.070449056
1024,16,25,0.476436926,0.483011324
2048,16,25,2.402000502,2.427557501
4096,16,25,18.209935714,18.310100798
16,0,26,1.3306e-05,5.0947e-05
32,0,26,9.5283e-05,0.000138148
64,0,26,0.000710503,0.000775041
128,0,26,0.005537476,0.005682821
256,0,26,0.043661817,0.044149477
512,0,26,0.343844409,0.345690114
1024,0,26,2.736643067,2.74324967
2048,0,26,21.952537225,21.989656819
4096,0,26,176.896880137,177.046652588
16,4,26,0.000242053,0.000338932
32,4,26,0.000370801,0.000414563
64,4,26,0.001210811,0.001362993
128,4,26,0.005449617,0.005593719
256,4,26,0.039728024,0.040747517
512,4,26,0.16040019,0.162285343
1024,4,26,1.024976757,1.033255639
2048,4,26,7.254007195,7.279193219
4096,4,26,60.198667613,60.298598226
16,8,26,0.000269629,0.000310056
32,8,26,0.000399861,0.00044552
64,8,26,0.000842283,0.000908984
128,8,26,0.003771465,0.003920716
256,8,26,0.023926901,0.024406905
512,8,26,0.074263848,0.076205159
1024,8,26,0.561407645,0.568365656
2048,8,26,4.02035242,4.045797102
4096,8,26,32.887337937,32.987464397
16,12,26,0.000377238,0.000428236
32,12,26,0.000622754,0.000667935
64,12,26,0.001110249,0.001176176
128,12,26,0.00293748,0.003093437
256,12,26,0.024139028,0.024630133
512,12,26,0.066579357,0.068450578
1024,12,26,0.403234423,0.410147475
2048,12,26,2.897349843,2.92262563
4096,12,26,22.867340078,22.96711291
16,16,26,0.000428178,0.00046834
32,16,26,0.000766737,0.000840799
64,16,26,0.001686193,0.001772902
128,16,26,0.006151293,0.00639189
256,16,26,0.028280182,0.028895633
512,16,26,0.070891044,0.073456956
1024,16,26,0.469633722,0.476381381
2048,16,26,2.360089698,2.385359427
4096,16,26,18.072538379,18.172267214
16,0,27,1.3344e-05,5.0719e-05
32,0,27,9.5329e-05,0.000138462
64,0,27,0.000704475,0.000770119
128,0,27,0.005619695,0.005776577
256,0,27,0.043571155,0.04407251
512,0,27,0.345780637,0.348105396
1024,0,27,2.735850271,2.744243043
2048,0,27,21.959370682,21.996789073
4096,0,27,176.925694135,177.073819246
16,4,27,0.000200688,0.000241949
32,4,27,0.000440566,0.000553106
64,4,27,0.00111056,0.00117719
128,4,27,0.005282867,0.005598176
256,4,27,0.03370338,0.03419218
512,4,27,0.160853149,0.163901254
1024,4,27,1.026464658,1.03307654
2048,4,27,7.232494656,7.258206213
4096,4,27,58.262128701,58.361668393
16,8,27,0.000274857,0.000315426
32,8,27,0.000738667,0.000788867
64,8,27,0.000843313,0.000910234
128,8,27,0.004322295,0.004476306
256,8,27,0.026053265,0.026522349
512,8,27,0.073385256,0.075245014
1024,8,27,0.56552536,0.572243673
2048,8,27,4.027974977,4.053143362
4096,8,27,32.138259467,32.237827423
16,12,27,0.000376696,0.000416741
32,12,27,0.000533586,0.000577221
64,12,27,0.001240302,0.001310265
128,12,27,0.002940577,0.003136855
256,12,27,0.020150902,0.020635511
512,12,27,0.071502346,0.073265246
1024,12,27,0.406058235,0.41273036
2048,12,27,2.940907558,2.966291531
4096,12,27,22.920993728,23.020507401
16,16,27,0.000451684,0.0004923
32,16,27,0.000741705,0.000803015
64,16,27,0.001805205,0.001871158
128,16,27,0.003950157,0.004102675
256,16,27,0.023978572,0.024471179
512,16,27,0.069031805,0.070831454
1024,16,27,0.467316849,0.474501231
2048,16,27,2.363788124,2.388911726
4096,16,27,18.044893762,18.14474771
16,0,28,1.3343e-05,5.1543e-05
32,0,28,9.5401e-05,0.000138512
64,0,28,0.000708962,0.00077443
128,0,28,0.005577541,0.005721452
256,0,28,0.043583863,0.044074326
512,0,28,0.34402879,0.345886595
1024,0,28,2.736377674,2.74342394
2048,0,28,21.837741335,21.863200706
4096,0,28,176.563483285,176.709905554
16,4,28,0.000189849,0.000231275
32,4,28,0.000403657,0.00049245
64,4,28,0.001180183,0.001248189
128,4,28,0.005054179,0.005358588
256,4,28,0.036880532,0.037354464
512,4,28,0.15629992,0.158996922
1024,4,28,1.017769707,1.024955603
2048,4,28,7.235847007,7.261070885
4096,4,28,58.145221786,58.24477164
16,8,28,0.000256322,0.000297199
32,8,28,0.00042742,0.000485233
64,8,28,0.000935717,0.001001902
128,8,28,0.002726112,0.00292205
256,8,28,0.027476155,0.027954419
512,8,28,0.074485583,0.076298098
1024,8,28,0.559928715,0.566789565
2048,8,28,4.047311256,4.072582661
4096,8,28,31.880284979,31.980588878
16,12,28,0.000400689,0.000441508
32,12,28,0.000560203,0.000605934
64,12,28,0.001142472,0.001210493
128,12,28,0.002527093,0.002682612
256,12,28,0.017805769,0.018305037
512,12,28,0.067299183,0.069185373
1024,12,28,0.388567665,0.395888595
2048,12,28,2.897239579,2.922530695
4096,12,28,22.992833607,23.093412767
16,16,28,0.000472756,0.000513221
32,16,28,0.000706968,0.000748865
64,16,28,0.00162063,0.001700316
128,16,28,0.020283296,0.02043607
256,16,28,0.026396514,0.026881198
512,16,28,0.070843816,0.072676688
1024,16,28,0.4579533,0.464841601
2048,16,28,2.368314504,2.393925854
4096,16,28,18.002106946,18.101137302
16,0,29,1.3413e-05,5.2925e-05
32,0,29,9.5472e-05,0.000137796
64,0,29,0.000714403,0.000781926
128,0,29,0.005537319,0.005692194
256,0,29,0.043714427,0.044220897
512,0,29,0.344049118,0.345907852
1024,0,29,2.746772023,2.756452748
2048,0,29,21.887252283,21.918958993
4096,0,29,176.693495061,176.840784888
16,4,29,0.000197932,0.000253675
32,4,29,0.000350698,0.000427311
64,4,29,0.001039034,0.001133411
128,4,29,0.004799168,0.005054326
256,4,29,0.029141292,0.029862161
512,4,29,0.161037887,0.163657761
1024,4,29,1.015972658,1.023054793
2048,4,29,7.234502731,7.259925964
4096,4,29,58.630183811,58.729641663
16,8,29,0.000277755,0.000317665
32,8,29,0.000455169,0.000516904
64,8,29,0.001254718,0.00134358
128,8,29,0.0041879,0.004399202
256,8,29,0.024123062,0.024781513
512,8,29,0.083641952,0.086171482
1024,8,29,0.589172158,0.596198229
2048,8,29,4.041888678,4.066985039
4096,8,29,31.914977837,32.015505392
16,12,29,0.000389354,0.000429443
32,12,29,0.000565167,0.000610588
64,12,29,0.001085577,0.001152595
128,12,29,0.003786026,0.003936837
256,12,29,0.021455542,0.021934607
512,12,29,0.071211914,0.073054449
1024,12,29,0.406118191,0.413346077
2048,12,29,2.895346054,2.920744644
4096,12,29,22.931378687,23.031178124
16,16,29,0.000450398,0.000491533
32,16,29,0.000725908,0.000771719
64,16,29,0.00129906,0.001367249
128,16,29,0.005610544,0.005763966
256,16,29,0.028256602,0.028746755
512,16,29,0.069865323,0.071699192
1024,16,29,0.485771974,0.492774654
2048,16,29,4.465207881,4.490450492
4096,16,29,18.136150598,18.235427284
16,0,30,1.618e-05,9.3114e-05
32,0,30,9.5381e-05,0.000138153
64,0,30,0.00071081,0.000776507
128,0,30,0.005530387,0.005684028
256,0,30,0.043714163,0.044190652
512,0,30,0.343853787,0.345741448
1024,0,30,2.736136586,2.742918424
2048,0,30,21.893053195,21.924842019
4096,0,30,176.136817133,176.278955898
16,4,30,0.000202708,0.000245277
32,4,30,0.000452149,0.00054546
64,4,30,0.001123821,0.001192741
128,4,30,0.00535743,0.005672565
256,4,30,0.03749183,0.03801338
512,4,30,0.158400392,0.161368786
1024,4,30,1.032091477,1.038963392
2048,4,30,7.248021826,7.273096363
4096,4,30,62.853857883,62.953605486
16,8,30,0.000283202,0.000335624
32,8,30,0.000653692,0.000755426
64,8,30,0.001337043,0.001436382
128,8,30,0.005321241,0.005651566
256,8,30,0.029101837,0.030122127
512,8,30,0.093186,0.095066724
1024,8,30,0.629688881,0.638204008
2048,8,30,4.025863394,4.051413928
4096,8,30,33.736011606,33.835790334
16,12,30,0.0003749,0.000437072
32,12,30,0.000541481,0.000590594
64,12,30,0.001098365,0.001168223
128,12,30,0.004458212,0.004609161
256,12,30,0.025091511,0.025572837
512,12,30,0.06436598,0.066271865
1024,12,30,0.388355781,0.395295844
2048,12,30,2.897146696,2.922483228
4096,12,30,22.910909485,23.010535817
16,16,30,0.000369831,0.000430164
32,16,30,0.000815396,0.000872644
64,16,30,0.001605196,0.001671965
128,16,30,0.006561809,0.006713661
256,16,30,0.025536059,0.026027837
512,16,30,0.07156901,0.07331389
1024,16,30,0.462710498,0.469866675
2048,16,30,2.410506546,2.435806667
4096,16,30,18.050900187,18.150550321
16,0,31,1.3398e-05,5.1899e-05
32,0,31,9.5476e-05,0.000138441
64,0,31,0.00071077,0.000776483
128,0,31,0.005608321,0.00575587
256,0,31,0.043976283,0.04446632
512,0,31,0.343781025,0.345597398
1024,0,31,2.736764249,2.744881888
2048,0,31,22.116644995,22.162675563
4096,0,31,175.907088591,176.004691284
16,4,31,0.000195757,0.00023727
32,4,31,0.000423813,0.000518528
64,4,31,0.000987597,0.001057099
128,4,31,0.005221499,0.00553969
256,4,31,0.035196203,0.03569682
512,4,31,0.159525229,0.162485131
1024,4,31,1.022036559,1.028828268
2048,4,31,7.277250074,7.302670214
4096,4,31,61.588532314,61.688589865
16,8,31,0.000271,0.000311596
32,8,31,0.000503567,0.000588269
64,8,31,0.001016868,0.001084564
128,8,31,0.004335763,0.004612702
256,8,31,0.02991561,0.030412463
512,8,31,0.092026356,0.094824782
1024,8,31,0.616969768,0.624135111
2048,8,31,4.022248341,4.047586005
4096,8,31,31.91150233,32.011639692
16,12,31,0.00034609,0.000386758
32,12,31,0.000577948,0.00062297
64,12,31,0.001512389,0.001580451
128,12,31,0.005958217,0.006126052
256,12,31,0.021194778,0.021686301
512,12,31,0.063510219,0.065387464
1024,12,31,0.391752097,0.398851672
2048,12,31,2.89795954,2.923122467
4096,12,31,22.957980907,23.057465977
16,16,31,0.000432203,0.000472696
32,16,31,0.00072265,0.000781689
64,16,31,0.001246463,0.001315471
128,16,31,0.005731032,0.005931113
256,16,31,0.023905865,0.024396312
512,16,31,0.069612224,0.071568033
1024,16,31,0.493711725,0.500462751
2048,16,31,2.372103731,2.3988434
4096,16,31,17.985945249,18.085900727
16,0,32,1.3321e-05,5.1374e-05
32,0,32,9.5429e-05,0.000141962
64,0,32,0.000711437,0.000780385
128,0,32,0.00563985,0.005790065
256,0,32,0.043466374,0.043948641
512,0,32,0.343926042,0.345810654
1024,0,32,2.736696091,2.743593466
2048,0,32,21.840203712,21.865706377
4096,0,32,176.509742553,176.657529899
16,4,32,0.000244533,0.000301445
32,4,32,0.000396547,0.000491537
64,4,32,0.001124646,0.001220277
128,4,32,0.005154084,0.005456074
256,4,32,0.038359495,0.03907737
512,4,32,0.158128015,0.161131347
1024,4,32,1.020625258,1.02777608
2048,4,32,7.355299004,7.380560959
4096,4,32,58.112505492,58.21266531
16,8,32,0.00029339,0.000333497
32,8,32,0.00041401,0.000458101
64,8,32,0.000814001,0.000881056
128,8,32,0.003525314,0.003663802
256,8,32,0.021100598,0.021581451
512,8,32,0.074330028,0.076219431
1024,8,32,0.566505611,0.573449303
2048,8,32,4.017764836,4.043354045
4096,8,32,32.64425627,32.743753903
16,12,32,0.001074435,0.00111488
32,12,32,0.000557241,0.0006084
64,12,32,0.001617173,0.001684431
128,12,32,0.003312486,0.003461783
256,12,32,0.023361462,0.023851856
512,12,32,0.069995422,0.071968962
1024,12,32,0.416164949,0.42297813
2048,12,32,2.896752006,2.922215864
4096,12,32,22.932880579,23.033027392
16,16,32,0.00041623,0.000456908
32,16,32,0.000728566,0.000774209
64,16,32,0.001485974,0.001553482
128,16,32,0.00339527,0.003538997
256,16,32,0.025528732,0.025986911
512,16,32,0.070036409,0.071995052
1024,16,32,0.450614823,0.457344491
2048,16,32,2.360675902,2.386361702
4096,16,32,18.137536146,18.236687189
16,0,33,1.627e-05,6.3291e-05
32,0,33,9.5319e-05,0.000137591
64,0,33,0.000786704,0.000848071
128,0,33,0.005495137,0.005643678
256,0,33,0.043599312,0.044070605
512,0,33,0.343725007,0.345550847
1024,0,33,2.735948481,2.742787934
2048,0,33,22.000594218,22.046296616
4096,0,33,176.360442036,176.510841544
16,4,33,0.000202473,0.000244256
32,4,33,0.000418502,0.000504507
64,4,33,0.00114831,0.00121785
128,4,33,0.005359391,0.005635388
256,4,33,0.035566422,0.036090711
512,4,33,0.157801527,0.160350997
1024,4,33,1.012494023,1.019202484
2048,4,33,7.240151733,7.265269261
4096,4,33,59.525651454,59.625878734
16,8,33,0.000272012,0.000311983
32,8,33,0.000451747,0.000497593
64,8,33,0.001124667,0.001191966
128,8,33,0.002972303,0.003112522
256,8,33,0.019026918,0.019520855
512,8,33,0.074772407,0.076644925
1024,8,33,0.56331217,0.570315621
2048,8,33,4.05106044,4.076253663
4096,8,33,32.055493019,32.155434402
16,12,33,0.000341884,0.000383074
32,12,33,0.000588609,0.000634211
64,12,33,0.001026901,0.001094247
128,12,33,0.003880975,0.004037878
256,12,33,0.023983678,0.024458278
